,fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,month
897649,0,0.1,0.9268085583836396,-1,229,50,0.0221243318224258,-1.5456745850357945,AB,3440,2250.43720412244,3028.3159615324544,3984.116076857741,11,2,CB,141,1,BA,0,1,10,0,200.0,0,INTERNET,7.985878961574914,windows,1,1,6
742090,0,0.5,0.9963511788152156,-1,68,30,0.0006305636999436,48.832915898124384,AA,3122,5538.374156633005,3945.479285822094,4210.9280908846495,2,11,CA,67,1,BB,1,1,26,1,200.0,0,INTERNET,4.715512716459995,linux,0,1,5
928817,0,0.4,0.7322374583255191,-1,12,30,0.0135138270691321,27.82064413751485,AA,287,2685.521482111758,2589.7814592434765,3140.882978390797,1,7,CA,235,1,BC,0,1,2,0,1000.0,0,INTERNET,1.1407467954512251,linux,1,1,7
939510,0,0.9,0.195615083017773,305,7,30,0.0100128007933515,-0.2464705463532472,AD,1467,1071.5379649459412,2565.03399055474,4168.1958806380935,12,8,CF,199,1,BB,0,1,15,1,1000.0,0,INTERNET,11.460978611490452,linux,0,1,7
778555,0,0.9,0.1354359245082546,-1,371,30,0.0080546287052234,-0.7892277589305788,AB,844,3606.38536799093,3146.7737435933577,4232.674253416731,15,11,CB,247,0,BA,1,1,9,1,1000.0,0,INTERNET,1.5670673453734858,linux,1,1,5
842307,0,0.6000000000000001,0.7340252675186378,-1,84,30,0.0468154777371684,-1.38203572318263,AB,1116,2654.638065132044,3039.8758359779954,4209.842465278398,8,10,CA,181,1,BB,0,1,31,0,200.0,0,INTERNET,2.4260029950959963,other,0,1,6
85680,0,0.2,0.7457530041611206,59,8,40,0.0069195213326344,-1.073227321758575,AB,738,1479.1191675983234,6137.241734504364,5093.012687728987,25,7,CB,133,0,BE,1,1,7,0,200.0,0,INTERNET,29.59224746271484,other,0,1,0
891950,0,0.1,0.1849171882795953,-1,197,30,0.0072403072745479,-1.0613436709959243,AB,1062,3832.436473550356,3374.2481321136456,4355.830207930378,155,11,CF,109,1,BB,1,1,15,1,200.0,0,INTERNET,5.977091278810184,other,1,1,6
63179,0,0.9,0.5580509343232305,-1,36,40,0.0298255468300268,-1.0309080803030422,AD,919,7468.239512077499,5872.729444034524,6356.130781086073,93,4,CB,99,1,BA,0,1,15,0,200.0,0,INTERNET,3.19622218833905,other,1,1,0
770585,0,0.1,0.8069474324433256,-1,153,20,0.0134396690209157,-0.7064064944702639,AB,964,789.09609500222,2457.290268080508,4318.258568635002,12,11,CA,212,1,BB,0,1,10,0,1500.0,0,INTERNET,10.664414770309891,macintosh,0,1,5
648945,0,0.9,0.1114632555071045,-1,290,50,0.0236208780331386,-1.0863070205624876,AB,1165,5676.869696161907,4671.143967584258,4310.5440110945065,5,5,CA,191,1,BA,1,1,1,1,1000.0,0,INTERNET,4.8778759197772015,windows,0,1,4
896822,0,0.4,0.2097137030930077,61,42,30,0.0237435440590439,-0.9675418039257272,AB,152,761.8904390209352,2789.09310899295,3200.313811830349,9,11,CA,216,1,BB,0,1,2,0,1500.0,0,INTERNET,7.0169680327105945,linux,0,1,6
445658,0,0.4,0.125315027048752,-1,38,40,0.010501296211025,-1.6008288605128909,AB,2017,8448.925125475285,5224.954265842657,4223.016402157635,268,21,CA,50,1,BB,0,1,9,0,200.0,0,INTERNET,7.631354738546122,linux,1,1,3
640659,0,0.6000000000000001,0.5578760491566584,-1,136,50,0.0243952951325362,-0.6841021388528121,AB,641,3391.590127414056,5351.133137789585,4392.687982156974,17,6,CA,261,0,BB,1,1,29,1,1500.0,0,INTERNET,4.800583914101523,other,1,1,4
357538,0,0.1,0.2811853051155004,-1,11,30,0.032615449950248,-1.502811888109882,AB,936,9334.915481481505,4301.019854324755,5650.735728475699,11,12,CB,109,1,BC,0,1,1,0,200.0,0,INTERNET,6.530454455305399,other,0,1,2
734983,0,0.9,0.1803099209977152,-1,59,40,0.0154083980269486,-0.6664137032265547,AB,2699,2460.0484937088368,4600.979255959702,4204.498961988617,17,6,CA,207,1,BB,0,1,5,0,500.0,0,INTERNET,7.666760744099167,linux,1,1,5
795593,0,0.8,0.7940918279801689,-1,195,50,0.0190480177350481,94.63258636580224,AA,2991,3947.569110275889,3962.8482267549016,4246.630829296744,21,7,CA,93,1,BE,1,1,1,1,500.0,0,INTERNET,13.84652118749344,linux,0,1,6
225182,0,0.3,0.3823348927935751,9,17,50,0.0026906714864233,-0.3142541549979346,AC,2487,3716.3452273006055,4677.253941045125,5466.664075128166,0,15,CA,-75,0,BC,1,0,-1,0,200.0,0,INTERNET,30.60415806768764,linux,1,1,1
218363,0,0.8,0.7094078343807406,-1,25,50,0.0067406597753124,104.97372898760491,AA,4616,6541.495574981441,4106.520144169366,6443.375204502373,11,13,CA,209,1,BC,1,1,5,0,1500.0,0,INTERNET,3.06572235494321,linux,1,1,1
392388,0,0.1,0.6489651130787187,-1,88,30,0.0092086506807181,-0.0072342225399465,AC,1439,5728.077082964181,4485.13854082954,5650.85542931521,0,13,CA,153,0,BB,1,0,-1,0,1500.0,0,INTERNET,14.292835228806837,windows,1,2,2
181479,0,0.6000000000000001,0.0799917549189372,298,284,60,0.0123051380271571,-0.583245965732728,AC,2359,9819.887103212312,7217.017191603861,4919.759167730381,1,2,CC,141,1,BA,1,0,-1,0,510.0,0,TELEAPP,2.8839460248044904,other,0,1,1
129034,0,0.9,0.7810924378807229,-1,62,30,0.0281199042333493,-1.2616734029131045,AB,1444,7728.661243039856,5986.492757700071,6727.644758824305,10,16,CB,54,1,BC,0,1,30,0,200.0,0,INTERNET,2.674082521561766,other,1,1,0
885240,0,0.4,0.1417309369161183,-1,65,40,0.0026098499168909,-1.237832902543929,AC,493,3072.417255990833,3366.6959203671777,3585.0540105088508,7,7,CA,58,1,BB,1,1,1,0,200.0,0,INTERNET,1.3402344445044791,other,1,1,6
453588,0,0.9,0.5447858983198983,-1,187,70,0.0164462663297737,-0.0913175058917815,AB,2369,4490.24974885998,3941.102175237381,4983.299372201056,1964,3,CC,202,1,BA,1,0,28,0,1500.0,0,INTERNET,4.499313408925153,windows,0,1,3
287592,0,0.9,0.2379431543595875,55,5,20,0.0137881979433029,-1.8235007745474456,AB,2455,4404.687710090655,6136.370245713302,5713.5135229909765,9,10,CB,50,1,BC,0,1,11,0,200.0,0,INTERNET,11.064309073734956,linux,1,1,2
160272,0,0.7000000000000001,0.4422762588182316,25,16,30,0.023010264078745,-1.0459307954636488,AB,1395,2079.142402403149,6823.026842867648,5300.400364046031,14,15,CA,112,1,BC,0,1,31,0,200.0,0,INTERNET,11.210292877477164,windows,0,1,1
623417,0,0.9,0.642803982921302,-1,311,40,0.0175894963594273,-0.3639775514021014,AD,946,5917.698481278444,3235.837130388223,5039.450586776142,24,8,CA,180,1,BC,1,0,15,0,1000.0,0,INTERNET,2.6276297481546784,windows,0,1,4
803540,0,0.1,0.8902963983105857,-1,25,40,0.0263738621895719,-1.5369830179653556,AB,1224,3793.716601256454,3325.318361360884,3569.186246556849,709,3,CA,136,1,BB,1,1,1,0,200.0,0,INTERNET,7.038667138926716,linux,1,1,6
271032,0,0.1,0.5334528326968725,-1,46,20,0.0395493826684884,-1.0420261772814048,AB,2564,1089.7749984856353,5921.99906255083,5619.68179757187,12,20,CA,136,0,BE,0,1,1,0,200.0,0,INTERNET,6.2537267666280485,windows,1,1,2
701528,0,0.8,0.1473302399319929,-1,37,30,0.0317050365487711,-0.8825527437134566,AD,1847,2037.1246465346928,6189.524795651343,4296.435418213369,11,11,CA,112,1,BB,1,0,1,1,200.0,0,INTERNET,12.132120800941491,windows,0,1,5
441060,0,0.9,0.2985232566060351,-1,42,50,0.0092154694120418,-1.3080587661849772,AC,3189,6598.212367149316,4788.130086476053,4857.192955060222,1,12,CA,172,1,BA,0,1,-1,0,1500.0,1,INTERNET,4.08559299003131,linux,0,1,3
968116,0,0.1,0.5052378735298113,-1,162,40,0.0080929613229429,-0.9973424206323588,AB,715,5146.620882097442,2736.7375054309664,3131.452152716216,32,2,CE,114,1,BE,1,1,30,0,200.0,0,INTERNET,5.367455681753941,other,0,1,7
428420,0,0.3,0.5644451658433778,-1,39,30,0.0157455109299224,-1.722863256638885,AC,479,5763.957911454265,8314.989482590121,4779.240161071854,0,9,CA,216,1,BC,0,1,-1,0,500.0,0,INTERNET,33.8335400081442,other,0,1,3
202579,0,0.4,0.4880175506171413,-1,58,30,0.0064450394890767,16.07842089905831,AA,2500,8332.588816907757,4387.396364009076,5971.828081431956,14,11,CB,114,1,BB,1,1,10,1,500.0,0,INTERNET,8.361066841051299,linux,0,1,1
669156,0,0.8,0.242092529256433,31,3,20,11.831448401771476,-1.078138283966692,AC,1091,9680.944900056658,4938.01963790984,4376.064893152849,1,9,CA,62,1,BC,1,0,-1,0,200.0,0,INTERNET,4.3290821543690425,windows,1,1,4
635705,0,0.7000000000000001,0.3557387624590206,164,15,20,23.356998508849696,-0.9200793883602024,AC,3171,6615.263258397907,5231.563453466033,4979.557211179283,0,9,CA,150,0,BC,0,1,-1,0,200.0,0,INTERNET,8.65373582326357,macintosh,1,1,4
224915,0,0.8,0.2265109549035393,-1,190,20,0.0302443153440925,-0.210871882155546,AC,865,3885.922663005028,4730.991461179472,5484.524908412336,0,10,CA,7,1,BE,1,1,-1,1,200.0,0,INTERNET,1.287808503223349,other,0,1,1
458156,0,0.9,0.2572425103513118,-1,183,40,0.0080031353600444,-0.63989286111317,AD,1397,2451.738067982127,4864.245662083064,5200.774803256693,18,8,CA,101,1,BE,1,1,30,0,200.0,0,INTERNET,1.3944111983137415,windows,1,1,3
552241,0,0.5,0.4854599284820094,25,19,30,0.0277471069834108,-0.9809649318813438,AC,2756,2814.662963784069,4103.251587386309,4681.537199328433,0,13,CA,134,1,BC,0,1,-1,0,500.0,0,INTERNET,7.641932321804973,macintosh,0,1,4
141960,0,0.1,0.6368243715805539,-1,140,20,0.0208160731354165,-0.6295876024447729,AC,988,5419.072230850689,3986.556540274241,5517.737755648968,1,8,CA,192,1,BA,0,1,-1,1,1000.0,0,INTERNET,4.513282823306746,other,1,1,1
121721,0,0.1,0.4271201383685377,-1,194,20,0.0035369710188429,18.24467972129637,AA,1761,7329.3801290436195,6423.719061483801,6446.990949297179,1,11,CA,19,1,BE,1,1,25,0,200.0,0,INTERNET,5.368591228735241,windows,1,1,0
721858,0,0.6000000000000001,0.3417032465610597,-1,35,40,0.0203446421385707,-0.6809180787938234,AB,469,4916.135643656309,4224.116356998789,4298.815152870531,18,4,CF,70,1,BB,1,1,28,0,200.0,0,INTERNET,1.0517009305717386,windows,1,1,5
454358,0,0.2,0.8913200127433784,-1,40,30,6.59988966294695,17.986856570199247,AA,1573,10585.416972050503,5133.944760142921,4934.800425524294,792,7,CA,12,0,BB,0,1,15,0,200.0,0,INTERNET,10.543403028430674,other,0,1,3
22238,0,0.9,0.0708756481074015,-1,280,20,0.0105038084607918,41.1960254797544,AA,950,10271.781354133984,5380.800354305176,6724.7588960961975,314,20,CA,102,0,BE,1,1,1,0,500.0,0,INTERNET,5.20505686815522,macintosh,0,1,0
449418,0,0.9,0.8769799718580684,29,9,20,0.0009172267721793,25.36574756877617,AA,976,1559.4563705891364,4296.353344485273,4934.274951924187,1,13,CB,129,0,BC,0,1,10,1,510.0,0,INTERNET,5.529662463011135,windows,1,1,3
716717,0,0.1,0.736610473640855,-1,45,30,0.0116526236255627,49.19401126104415,AA,3375,1643.8859114189536,3109.696857116869,4331.731377072216,125,11,CA,81,0,BA,1,1,20,1,200.0,1,INTERNET,46.56570377461156,other,1,1,5
334556,0,0.2,0.1435772524444789,-1,20,30,0.0300472416910961,-1.2125632093161618,AB,3119,6476.838699335222,8596.609807561268,5494.212391977574,20,17,CA,123,0,BC,1,1,5,0,200.0,0,INTERNET,8.64684161989506,linux,1,1,2
938232,0,0.1,0.6414943816274896,28,8,10,0.035450370439758,-1.1445842991633548,AB,805,1589.2675045758042,3563.995342629069,3096.8881170735344,13,5,CE,97,1,BE,0,1,1,0,200.0,0,INTERNET,2.5149814204282723,macintosh,1,1,7
874432,0,0.7000000000000001,0.3125416758586269,-1,331,20,0.0453081363470726,-0.9522745472508796,AB,1075,2950.7687982377424,3267.089989603495,3994.649364820903,7,6,CA,165,0,BE,1,1,25,0,1000.0,0,INTERNET,1.8510417249344056,other,1,1,6
353870,0,0.7000000000000001,0.7614479448846139,31,47,40,0.0108411428613805,-0.6605638470601214,AB,1290,2629.381736079641,4867.4988738009615,5585.361982035673,14,6,CA,219,1,BC,0,1,20,0,1500.0,0,INTERNET,62.12708979539036,linux,0,1,2
965808,0,0.3,0.1565547281286199,-1,45,30,0.005494836142864,16.32141798100322,AA,955,4842.072929083832,3298.9655363462,4243.702236767503,526,12,CA,105,0,BC,1,1,28,1,200.0,0,INTERNET,2.4458753335672405,other,0,1,7
636247,0,0.7000000000000001,0.7610722699137545,-1,56,20,0.0064098173263615,-1.5311768211216006,AB,380,2539.843743066073,3383.613769464021,4201.388201246672,47,10,CD,61,0,BE,1,0,1,0,200.0,0,INTERNET,4.300388344072402,other,1,1,4
163225,0,0.9,0.7561488752693994,-1,30,30,0.0234856545475555,-1.3825288404401062,AC,1574,9267.967911239317,6155.216666265666,5560.117830089805,0,13,CA,100,1,BC,0,1,-1,0,200.0,0,INTERNET,11.731863937175527,linux,1,1,1
98562,0,0.4,0.8385643487238029,-1,52,20,8.062193088817397,30.26889081949501,AA,2053,8453.888983694018,7413.225598125836,6347.710589480822,37,27,CA,68,0,BC,0,1,2,0,200.0,0,INTERNET,7.074267645617086,linux,1,1,0
611082,0,0.8,0.5344494261239129,-1,141,60,0.0029971162560148,-1.0835368387798003,AB,1114,1576.1131320122674,8579.448916486552,6708.27073791549,43,3,CA,269,0,BC,1,1,30,0,1500.0,0,INTERNET,7.310184953225456,windows,0,1,4
167116,0,0.9,0.2450786451606946,9,16,30,0.0246561966882346,-0.5345962569631697,AB,914,13624.36234397022,5022.765139223408,5321.635875516099,0,14,CE,152,1,BE,0,1,-1,0,200.0,0,INTERNET,1.9338134205416635,linux,1,1,1
243314,0,0.4,0.0917234518161465,-1,38,50,0.0129581461400339,-1.5040040924274072,AB,1719,8975.606817159673,8856.78695490323,5466.566991802518,1,6,CF,68,0,BB,0,1,1,1,200.0,0,INTERNET,5.03757104284902,linux,0,1,1
158903,0,0.7000000000000001,0.3291701528851025,-1,241,50,0.0093945518505548,-0.7581317649512318,AB,1063,9204.475030533988,5023.846500512874,5521.246181478965,1839,3,CA,149,0,BA,1,1,15,1,200.0,0,INTERNET,2.6176393875630306,windows,1,1,1
478926,0,0.6000000000000001,0.7181148455990927,26,11,30,0.0462393026199828,50.83439512093149,AA,893,5533.913183741346,4309.512922864285,4958.381427040633,5,14,CA,188,1,BB,0,1,28,0,500.0,0,INTERNET,5.505209311887604,linux,1,1,3
240688,0,0.2,0.3434350231323443,-1,334,30,0.0223945184934749,-1.456825846271354,AB,1118,10696.930300196129,3683.532266061805,5539.172878334511,10,7,CD,161,1,BD,1,0,26,0,1000.0,0,INTERNET,3.057782571710822,linux,1,1,1
472803,0,0.9,0.1559079622776683,-1,31,30,0.0164413125436977,-0.85664343468474,AD,2483,6038.480662937067,5151.55622593036,4790.366861653422,12,15,CD,193,1,BB,0,1,30,0,500.0,0,INTERNET,0.8635124405631558,other,0,1,3
747651,0,0.9,0.4829417253772409,-1,78,40,0.0321752808357671,5.6746419845697496,AA,1011,4492.765594346483,3388.321939769693,4374.916362264039,6,5,CB,136,1,BC,1,0,3,1,500.0,0,INTERNET,1.5900491928473877,linux,0,1,5
808800,0,0.9,0.414238842308492,-1,28,40,0.03186218668147,-1.3913951344507902,AB,2208,2740.982440656072,3099.332026127433,4161.607453838723,1,7,CA,130,0,BC,1,0,25,0,200.0,0,INTERNET,0.5436909005118927,macintosh,1,1,6
79787,0,0.1,0.2122513372195718,-1,59,40,0.0142199436813295,3.4667742220953777,AA,2269,3074.356859267913,5588.692732073251,6727.227742077424,2,5,CA,140,1,BC,0,1,15,0,1500.0,0,INTERNET,0.9833971726174636,windows,1,1,0
757153,0,0.6000000000000001,0.9306005493984442,-1,35,10,0.0131287817589143,-1.2635578809261538,AC,1156,2143.6550866287453,4983.816458270646,4219.468916150784,0,10,CA,175,0,BE,1,1,-1,0,1000.0,0,INTERNET,10.116587285671152,other,1,1,5
865417,0,0.7000000000000001,0.1909589500540716,-1,28,40,0.0123464004460015,-0.9896462305782938,AB,539,767.0932652784517,2913.494167055313,3846.675193327687,32,11,CA,212,1,BB,0,1,5,0,500.0,0,INTERNET,4.79005827998213,windows,1,1,6
158201,0,0.6000000000000001,0.8338032234633403,-1,20,20,0.0193833285346085,-1.1467491000605912,AC,1579,9825.699307552506,7438.124211411549,5672.593722210631,1,13,CA,152,1,BC,0,1,-1,0,1500.0,0,INTERNET,2.62990620302358,linux,0,1,1
994789,0,0.4,0.3723487013380797,24,9,50,0.0020691914168229,-0.4198473198038265,AC,757,520.4237055392996,7812.820516325783,5375.801017314484,1,6,CC,49,1,BC,1,0,-1,0,200.0,0,INTERNET,1.7669790962146936,linux,0,1,7
790598,0,0.1,0.2288831984847981,-1,117,40,0.030385295554741,-1.5029867495244276,AB,591,2353.770183391597,2933.002459713332,4041.471925745177,33,11,CA,173,1,BC,1,1,25,0,200.0,0,INTERNET,8.956608720438131,other,0,1,5
23703,0,0.2,0.1324677628716278,-1,37,10,0.0018109207515919,-1.1965590418828902,AD,1137,15774.321895866817,6353.659329451643,5989.045312644961,6,18,CA,217,1,BE,0,1,2,0,1500.0,0,INTERNET,7.877332014022842,other,1,1,0
194597,0,0.8,0.4098493212694753,-1,100,30,0.0165543765671535,-0.9500609041673258,AC,1729,4588.806321892923,3234.7575878079124,5511.881568602842,0,15,CB,99,1,BA,0,0,-1,1,200.0,0,INTERNET,5.8403268206228205,other,1,1,1
164198,0,0.8,0.6757299978337309,-1,193,50,0.0306732715561408,-0.6071514620134877,AB,779,12518.25771438579,7100.668487437823,5340.955044160168,813,5,CA,197,0,BA,1,1,2,0,1000.0,0,INTERNET,6.562821771487548,windows,1,1,1
90336,0,0.8,0.014139610355456,74,8,20,0.0168450170070172,37.53689289310025,AA,3180,7149.582909034317,7953.825713954307,6382.021369931942,7,10,CA,127,0,BC,1,1,11,0,500.0,0,INTERNET,30.993104429432588,other,1,1,0
26150,0,0.4,0.1981318612707057,-1,274,50,0.0025040148803778,-0.6106822192298214,AD,1491,2450.4316988842183,4632.366962044489,5945.114640194593,15,7,CA,166,1,BB,0,1,25,0,500.0,0,INTERNET,3.31855336832304,linux,1,1,0
790581,0,0.6000000000000001,0.8670710870644915,-1,27,30,0.0157941844143985,37.13806545186488,AA,2586,7643.481993475436,5224.341080714177,4344.139759890171,10,8,CA,141,1,BC,0,1,15,1,200.0,0,INTERNET,6.842999696254765,other,1,1,5
635633,0,0.6000000000000001,0.2073492201302292,10,6,20,11.905591862524394,-1.196525288833633,AB,234,6455.471778010396,5160.536350754032,4934.214365390681,1,7,CA,120,1,BC,1,0,-1,0,200.0,0,INTERNET,1.424371046066596,linux,1,1,4
607611,0,0.9,0.4467037063554339,-1,63,30,0.0074838907886166,-1.2862657715050116,AD,2707,6092.15269902098,2867.090404847241,4417.836533583241,1,11,CF,99,1,BB,0,1,30,0,200.0,0,INTERNET,3.0789355446823428,linux,1,1,4
411846,0,0.6000000000000001,0.2504864651908209,-1,82,30,0.00075870862393,-1.2729849327671283,AB,4088,5977.594599902724,6527.2854269465015,4886.051661501052,0,11,CA,191,1,BC,0,1,1,0,1500.0,0,INTERNET,1.389889641040031,x11,1,1,3
972589,0,0.7000000000000001,0.5207814496874986,-1,188,40,0.0377739418585915,-1.2592722298153418,AC,762,4003.567233088772,3083.455788991489,3129.052004439197,1,6,CA,75,1,BE,0,1,-1,0,200.0,0,INTERNET,4.4600707598077625,linux,1,1,7
905340,0,0.9,0.1070383499909699,58,5,30,0.0166997695417764,-1.5086952283769732,AD,370,1290.7391036787114,1905.0122395134133,3071.1553776617,13,5,CA,166,1,BC,0,1,1,0,200.0,0,INTERNET,1.2711246339938438,other,0,1,7
831969,0,0.9,0.1946590545585497,59,16,30,0.0127458835204683,-1.156726868984136,AC,1202,1685.7549826944046,2871.463482230832,3935.667795579394,0,11,CB,257,0,BB,1,1,-1,1,500.0,0,INTERNET,4.5198446892728015,other,0,1,6
165057,0,0.7000000000000001,0.4223280857856082,-1,60,40,0.0033397193189498,-0.9729828049912672,AB,2605,8206.897263431787,6587.5361685475245,5564.665657236058,0,15,CA,98,1,BC,0,1,21,0,200.0,0,INTERNET,4.1641639016434215,macintosh,0,1,1
219422,0,0.5,0.4019831559548688,29,298,50,0.1031593683600349,9.715016951473167,AA,1816,9284.607075373511,6808.479008674893,5507.289257641841,1,4,CD,154,1,BE,1,1,15,0,200.0,0,INTERNET,22.38048043683009,windows,1,1,1
170742,0,0.4,0.9127347000624813,-1,93,40,0.0155026363698987,31.05173789497945,AA,2659,6435.770084541587,5177.522611789213,5564.210951102972,1775,6,CC,203,1,BC,1,1,10,0,1500.0,0,INTERNET,3.130908873082064,linux,0,1,1
790151,0,0.7000000000000001,0.6037557225709216,-1,204,40,0.0220739176718309,-0.1008641053853052,AD,1001,6513.609650057595,5173.344784720152,6723.425320959464,775,3,CF,61,0,BB,1,0,15,0,200.0,0,INTERNET,22.226439597985404,other,1,1,5
913773,0,0.1,0.4129583757974573,-1,66,40,0.0064227118827745,-1.2301504754441803,AC,933,1235.0410651568457,6950.89684463382,5353.7806392784005,0,12,CB,120,1,BB,0,1,-1,0,500.0,0,TELEAPP,2.9009157518223345,other,0,0,7
515687,0,0.7000000000000001,0.3139780080925112,112,19,30,0.025089166321842,11.184932363780623,AA,765,3829.397387818441,5302.794961940269,5025.628154755876,18,8,CA,188,0,BB,1,1,10,0,500.0,0,INTERNET,11.650030557885124,other,0,1,3
348419,0,0.7000000000000001,0.510815498408393,45,2,40,0.011144652201554,-2.0090677777519046,AD,1178,1541.8059041888737,5860.879241138901,5707.427743841781,1,3,CF,59,1,BB,0,1,-1,0,200.0,0,INTERNET,3.2072425337998864,linux,1,1,2
668849,0,0.1,0.5355965890783757,-1,265,60,0.0081608626799591,-0.8248373267527579,AD,751,1075.1333736649074,6642.409265073665,4968.824530291797,2167,6,CE,-53,0,BB,0,1,16,0,200.0,0,INTERNET,1.8764120725069195,windows,0,0,4
10827,0,0.7000000000000001,0.4105616618400752,-1,31,30,0.0397322329916131,-1.6559453935365025,AD,1370,7718.976236260219,6009.957502990127,4260.086226971838,31,16,CA,104,1,BC,0,1,15,1,200.0,0,INTERNET,7.490725329724585,linux,1,1,0
491279,0,0.6000000000000001,0.3978481694672809,-1,75,40,0.0034958395584425,-0.5193890514678401,AC,1375,1102.8385386447094,4398.869982623802,4858.342633523368,1,15,CA,266,0,BA,0,1,-1,0,1500.0,0,INTERNET,8.108173754212082,windows,0,1,3
675705,0,0.6000000000000001,0.1583476341915102,-1,53,40,2.458026871321834,10.043478862688223,AA,1317,7300.185647242908,3825.641904895588,4343.863388535877,1953,7,CA,105,1,BF,1,1,28,0,200.0,0,INTERNET,2.343677482013556,linux,1,1,5
36046,0,0.8,0.4477112025544745,104,4,20,0.0217452152111442,-0.9907350290619586,AB,406,3207.24502943014,4123.59313960257,6308.467793374611,26,15,CA,47,0,BB,0,1,28,1,200.0,0,INTERNET,3.8563866071359145,other,0,1,0
116419,0,0.6000000000000001,0.1960169119935944,-1,319,20,0.0220223281287827,-0.8815494309624258,AD,1925,8348.510694704766,6081.515082716998,5020.147009815668,9,11,CB,72,0,BE,1,1,5,0,200.0,0,INTERNET,6.6462152755948125,other,1,1,0
134063,0,0.9,0.3770913507421532,33,0,30,0.0099878396794641,50.95397805924311,AB,2460,9147.800696123866,6721.904984383632,6014.798689494122,6,7,CA,21,1,BC,0,1,1,0,200.0,0,INTERNET,10.051218671529472,windows,1,1,1
343943,0,0.7000000000000001,0.3398020602755824,-1,106,40,0.0131311923643449,-1.25829874794649,AC,1052,5470.486087816118,4173.513287757884,5700.552473924598,0,5,CA,142,1,BA,0,1,-1,1,200.0,0,INTERNET,5.552237138310479,linux,1,1,2
623177,0,0.1,0.1305338896973467,-1,131,30,0.0141475673146587,-0.9724011476135448,AC,859,5897.465210476356,4405.135402183953,5064.552218942904,1,13,CB,76,1,BB,1,1,-1,0,200.0,0,INTERNET,6.900036615402992,linux,1,1,4
