step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
353,CASH_OUT,261353.07,C826057243,154104.27,0.0,C354665921,494713.07,756066.14,0
38,TRANSFER,587474.1,C1442531935,32772.0,0.0,C1249268535,16780.12,604254.23,0
33,CASH_OUT,240637.44,C73923808,0.0,0.0,C1506782127,6094244.78,6077356.03,0
140,CASH_OUT,107250.63,C507813886,81957.0,0.0,C1098590703,5571812.23,5679062.86,0
395,CASH_OUT,2646.18,C1872604422,0.0,0.0,C2039174358,20059.72,344998.92,0
41,CASH_OUT,187834.58,C2117153722,625256.0,437421.42,C911287161,325652.14,513486.73,0
95,CASH_OUT,577837.58,C1181446263,143940.15,0.0,C2105320411,1081363.94,1659201.52,0
402,CASH_OUT,296030.45,C1617765692,106.0,0.0,C1021402267,141945.42,437975.87,0
158,CASH_OUT,54298.87,C1097453903,53044.0,0.0,C249209197,0.0,54298.87,0
132,CASH_OUT,119110.55,C2141459800,0.0,0.0,C1167472678,533483.52,652594.07,0
589,CASH_OUT,288226.78,C562030644,155755.0,0.0,C1260319752,2136074.18,2424300.96,0
227,CASH_OUT,47775.09,C1359869977,0.0,0.0,C873056947,994333.1,1042108.18,0
256,CASH_OUT,98798.96,C1445256327,84823.1,0.0,C1674128191,1182867.08,1281666.05,0
619,CASH_OUT,257931.41,C336653593,94916.09,0.0,C1605693949,446461.19,704392.6,0
43,CASH_OUT,5810.52,C1272295992,36119.0,30308.48,C1466405258,1530729.24,1536539.76,0
251,CASH_OUT,177152.32,C352602050,0.0,0.0,C15705263,416835.34,593987.66,0
19,CASH_OUT,215070.47,C395704018,0.0,0.0,C854907571,506584.62,721655.08,0
400,CASH_OUT,218120.22,C488171089,0.0,0.0,C942974701,2596457.84,2814578.06,0
210,CASH_OUT,92765.51,C2028396255,11477.0,0.0,C1582800286,124600.92,217366.43,0
347,CASH_OUT,92338.09,C1436077906,0.0,0.0,C617186551,386355.83,478693.92,0
708,CASH_OUT,1494146.93,C171779643,1494146.93,0.0,C808534536,0.0,1494146.93,1
309,CASH_OUT,252377.19,C390429510,30716.0,0.0,C1090426423,15116.91,267494.09,0
212,CASH_OUT,68168.84,C1690677468,22320.0,0.0,C1673386299,1485521.87,1553690.71,0
251,CASH_OUT,98169.0,C2105255952,22224.0,0.0,C1135220052,2297273.91,2395442.91,0
323,CASH_OUT,272620.15,C686013171,27515.0,0.0,C50291016,0.0,272620.15,0
403,CASH_OUT,45396.77,C1543834927,24038.0,0.0,C1442261874,0.0,45396.77,0
378,CASH_OUT,95535.87,C70790946,4582.0,0.0,C2080247810,73386.09,168921.95,0
525,CASH_OUT,45819.92,C1229852304,521.0,0.0,C941377531,74263.43,120083.35,0
401,TRANSFER,468647.46,C880089492,6516.0,0.0,C89163214,312662.08,781309.54,0
33,TRANSFER,500715.14,C315824348,823.41,0.0,C206122692,3803095.8,4303810.94,0
400,CASH_OUT,213358.51,C1269581134,10083.0,0.0,C1321341371,0.0,213358.51,0
24,TRANSFER,1816580.37,C445887967,0.0,0.0,C1044100176,4740322.98,6556903.35,0
203,CASH_OUT,431601.68,C654233662,210647.0,0.0,C283893745,0.0,431601.68,0
327,CASH_OUT,276549.38,C814812913,18.0,0.0,C795067795,315839.33,592388.72,0
400,TRANSFER,1399285.36,C845913275,0.0,0.0,C1823536667,2600419.27,3999704.63,0
333,CASH_OUT,61918.72,C1654413048,14994.0,0.0,C567839641,903491.5,965410.22,0
250,CASH_OUT,244106.75,C490843005,127054.37,0.0,C249699524,636524.85,880631.6,0
156,CASH_OUT,202417.03,C1788045433,19977.0,0.0,C1868498275,1827701.81,2030118.85,0
403,CASH_OUT,246743.01,C1590644545,0.0,0.0,C88289500,1179537.96,1426280.97,0
9,CASH_OUT,87947.87,C1756605976,0.0,0.0,C1301616657,1050238.36,1038987.88,0
153,TRANSFER,1765714.6,C566858556,5581.0,0.0,C2090898686,13065.79,1669255.67,0
395,CASH_OUT,283846.46,C238414617,637773.0,353926.54,C1508124602,0.0,283846.46,0
306,CASH_OUT,124064.16,C1130597807,0.0,0.0,C2072404051,1954627.74,2078691.9,0
139,CASH_OUT,57493.15,C701160925,200.0,0.0,C732194829,1764020.06,1821513.2,0
322,CASH_OUT,16637.06,C834892103,20518.0,3880.94,C1227009650,2907264.57,2923901.63,0
301,CASH_OUT,95200.5,C232839381,20584.0,0.0,C1745052337,4638570.69,4733771.19,0
356,CASH_OUT,183804.81,C333844700,0.0,0.0,C1288680154,4286817.45,4470622.26,0
393,CASH_OUT,108861.12,C745681223,27318.0,0.0,C471380404,28705.2,137566.32,0
546,CASH_OUT,185255.14,C2041735995,50395.0,0.0,C395007053,7852.38,193107.52,0
157,CASH_OUT,42358.86,C1643209156,0.0,0.0,C370241564,105316.3,147675.16,0
178,CASH_OUT,275609.62,C153657771,20815.0,0.0,C674277771,0.0,275609.62,0
13,CASH_OUT,77296.21,C346549726,0.0,0.0,C451976028,834284.26,911580.47,0
10,CASH_OUT,200284.0,C1691196014,0.0,0.0,C1651924497,2195547.86,3022869.34,0
404,CASH_OUT,230166.89,C1515613461,0.0,0.0,C1384245820,1595211.01,1825377.9,0
134,CASH_OUT,215125.91,C336895505,5565.0,0.0,C2069426193,2137644.49,2352770.4,0
349,CASH_OUT,218804.54,C1256329748,12162.54,0.0,C495956819,2379953.1,2598757.64,0
348,CASH_OUT,271445.35,C1790870241,21563.0,0.0,C1730404759,140363.88,411809.23,0
285,CASH_OUT,31665.93,C2043137334,191598.0,159932.07,C717357155,288399.3,164995.31,0
300,CASH_OUT,77049.22,C1024649376,0.0,0.0,C2106876106,77326.76,154375.98,0
304,CASH_OUT,151270.99,C1366063612,0.0,0.0,C922781443,300087.04,451358.02,0
35,CASH_OUT,136983.26,C1036592129,136983.26,0.0,C133256042,0.0,136983.26,1
311,CASH_OUT,4303.69,C321008272,0.0,0.0,C487856365,98693.09,102996.79,0
281,CASH_OUT,55675.41,C438151411,0.0,0.0,C2054810792,237532.47,293207.88,0
394,CASH_OUT,168826.66,C132800904,0.0,0.0,C1822981209,372716.21,541542.88,0
23,CASH_OUT,303091.32,C214643151,0.0,0.0,C779282932,1734797.46,2037888.79,0
38,CASH_OUT,278277.94,C932055151,0.0,0.0,C1627923932,2427519.04,2705796.98,0
403,TRANSFER,419766.36,C697061743,2538.0,0.0,C1312912058,0.0,419766.36,0
372,CASH_OUT,127999.15,C2084641849,80721.0,0.0,C496375403,5271132.96,5399132.11,0
312,TRANSFER,117345.35,C1686904928,117345.35,0.0,C807316421,0.0,0.0,1
592,CASH_OUT,101528.9,C552004668,13986.0,0.0,C919286326,252482.25,354011.15,0
41,CASH_OUT,315820.99,C463572568,36454.0,0.0,C493124904,0.0,315820.99,0
183,CASH_OUT,11710.44,C1685429107,0.0,0.0,C1814568371,290174.32,301884.75,0
254,CASH_OUT,35361.35,C1537672815,3098.0,0.0,C617938812,586642.61,622003.96,0
358,CASH_OUT,53014.02,C46033042,0.0,0.0,C1691615234,1849850.26,1902864.28,0
283,CASH_OUT,99485.22,C241795427,169519.0,70033.78,C2042299295,57884.38,157369.6,0
250,CASH_OUT,331183.12,C1033554828,0.0,0.0,C1170076021,764476.47,1095659.59,0
189,TRANSFER,783149.98,C1379474689,0.0,0.0,C1131987489,906734.38,1689884.37,0
302,CASH_OUT,17111.42,C351075418,0.0,0.0,C1912318240,13436999.02,13454110.45,0
298,CASH_OUT,136255.63,C579727798,20439.0,0.0,C1970827487,1214493.05,1350748.69,0
396,CASH_OUT,413215.51,C1512561674,11512.0,0.0,C1978443015,78274.57,491490.07,0
323,CASH_OUT,458310.99,C1442376618,20728.0,0.0,C34452159,0.0,458310.99,0
235,CASH_OUT,18395.74,C1488690079,0.0,0.0,C78703347,1088347.64,1106743.38,0
403,CASH_OUT,59897.45,C1674752263,6.0,0.0,C695309473,49102.49,108999.94,0
691,CASH_OUT,243106.82,C2084626002,0.0,0.0,C1265568843,5391091.98,5634198.79,0
95,CASH_OUT,97070.89,C1698910552,30363.0,0.0,C1513131155,1620580.6,1717651.49,0
21,CASH_OUT,190094.58,C1193125427,0.0,0.0,C1282337018,686140.2,876234.78,0
252,TRANSFER,691318.8,C941417164,28808.0,0.0,C1184921540,1536520.23,2227839.03,0
7,TRANSFER,237177.84,C1544821883,0.0,0.0,C257999182,1146687.85,2324423.73,0
394,CASH_OUT,252442.79,C151296567,4579.0,0.0,C1522472377,18495.98,270938.76,0
399,CASH_OUT,253804.27,C31188202,20923.0,0.0,C1899610402,90329.8,344134.07,0
154,CASH_OUT,442722.01,C1825078209,442722.01,0.0,C216559212,90335.5,533057.51,1
156,CASH_OUT,11390.5,C946179363,0.0,0.0,C1711424009,1645341.49,1656731.99,0
395,CASH_OUT,400427.57,C2088387341,165564.0,0.0,C1140473428,0.0,400427.57,0
130,CASH_OUT,32849.42,C1354427473,53083.0,20233.58,C1215805264,5489.05,38338.47,0
252,CASH_OUT,267326.25,C524809607,21376.0,0.0,C1887568287,878147.72,1145473.97,0
9,CASH_OUT,215805.25,C380116565,0.0,0.0,C1919930418,743303.85,490498.88,0
231,CASH_OUT,67310.35,C461495724,30968.0,0.0,C1772019644,0.0,67310.35,0
355,CASH_OUT,152602.96,C1195881027,0.0,0.0,C696861234,1491924.62,1644527.58,0
39,CASH_OUT,307350.14,C849752815,828399.51,521049.36,C1985173893,90481.4,397831.54,0
20,TRANSFER,665616.85,C1151290402,1035.0,0.0,C1685542801,1119.0,644282.83,0
371,CASH_OUT,211043.79,C1542356449,0.0,0.0,C1055477365,265665.19,476708.99,0
403,CASH_OUT,107967.36,C49611997,0.0,0.0,C735445075,1368194.49,1476161.84,0
331,CASH_OUT,277159.12,C358534841,20390.0,0.0,C772158520,3197.84,280356.96,0
163,CASH_OUT,34161.68,C1836928116,0.0,0.0,C932404701,929437.56,963599.24,0
133,CASH_OUT,47316.61,C1006783679,0.0,0.0,C133387272,114206.14,161522.74,0
178,CASH_OUT,211067.59,C1448632032,495970.0,284902.41,C944112524,51993.25,263060.84,0
688,CASH_OUT,228083.65,C4991178,0.0,0.0,C390247362,1474110.48,1702194.13,0
279,CASH_OUT,241261.46,C856666791,189.0,0.0,C366160019,369488.08,610749.55,0
208,CASH_OUT,320397.13,C881911732,450771.0,130373.87,C833219502,275743.79,596140.93,0
329,CASH_OUT,122972.76,C736357779,10691.0,0.0,C147881071,1331399.04,1454371.8,0
37,CASH_OUT,11983.96,C1819309277,0.0,0.0,C622840535,52004.31,82876.63,0
394,CASH_OUT,442743.31,C244420922,61375.0,0.0,C1073033187,210863.48,653606.79,0
286,CASH_OUT,405627.33,C246462867,0.0,0.0,C1825921591,1170890.73,1576518.07,0
226,CASH_OUT,107344.71,C683332530,0.0,0.0,C144163010,997576.66,1104921.37,0
237,CASH_OUT,183836.61,C1567904172,0.0,0.0,C2058362374,1193645.51,1377482.12,0
298,CASH_OUT,153022.55,C142615794,11858.0,0.0,C1670422909,74169.61,227192.16,0
711,CASH_OUT,986623.96,C444079490,986623.96,0.0,C2102767053,1554653.8,2541277.77,1
41,CASH_OUT,32690.68,C1070694303,32690.68,0.0,C1612957594,2361188.1,2393878.78,1
179,TRANSFER,445529.13,C3889426,30946.0,0.0,C523462841,7833769.9,8279299.02,0
330,TRANSFER,722372.88,C286929182,160202.0,0.0,C1424866599,3077462.91,3799835.8,0
185,TRANSFER,51926.46,C1905510173,0.0,0.0,C1215406992,847601.89,899528.35,0
376,CASH_OUT,485003.3,C91848862,173852.0,0.0,C66197115,486148.75,971152.05,0
279,CASH_OUT,218091.36,C515136793,0.0,0.0,C596432965,1189629.68,1407721.04,0
371,CASH_OUT,377330.75,C1836799065,0.0,0.0,C1235725243,27586111.34,27963442.09,0
691,CASH_OUT,288699.99,C1596630509,0.0,0.0,C1116818279,9621188.67,9909888.66,0
370,CASH_OUT,282334.16,C989846963,29.0,0.0,C2074707129,433.73,282767.89,0
588,CASH_OUT,46905.47,C2056710020,358247.18,311341.71,C1801013582,242407.21,289312.68,0
180,CASH_OUT,358382.47,C527852577,0.0,0.0,C29114206,781552.68,1139935.15,0
325,CASH_OUT,67695.53,C36031761,0.0,0.0,C68413917,217794.44,285489.97,0
139,TRANSFER,568109.24,C2086649725,0.0,0.0,C1417448311,985748.55,1553857.79,0
372,CASH_OUT,330694.49,C825604513,0.0,0.0,C1863723881,553732.53,884427.03,0
228,CASH_OUT,198757.11,C44340916,0.0,0.0,C567663699,4710421.73,4909178.84,0
300,CASH_OUT,352103.66,C1389674693,22486.0,0.0,C95601607,0.0,352103.66,0
297,CASH_OUT,73129.58,C795353804,19806.0,0.0,C1996478424,2457156.35,2530285.93,0
251,CASH_OUT,281049.27,C829235216,0.0,0.0,C1679233183,2114539.03,2395588.3,0
522,CASH_OUT,269088.02,C238187986,129842.28,0.0,C2016722708,2719631.63,2988719.65,0
546,CASH_OUT,28937.07,C381387966,206661.95,177724.88,C2017140133,6894231.74,6923168.81,0
251,CASH_OUT,314230.88,C1295435525,0.0,0.0,C920638069,9789456.46,10103687.33,0
400,CASH_OUT,436757.76,C1915876350,436757.76,0.0,C257986236,0.0,436757.76,1
257,CASH_OUT,139190.87,C977253270,0.0,0.0,C1669654213,249077.09,388267.95,0
203,CASH_OUT,120764.66,C989125110,0.0,0.0,C1494362440,1195729.32,1316493.98,0
354,CASH_OUT,96421.76,C1219127257,1529.0,0.0,C1486808866,105754.0,202175.76,0
15,CASH_OUT,440152.64,C114656435,144.0,0.0,C1610598562,714779.06,1154931.7,0
156,TRANSFER,243681.23,C2083518461,0.0,0.0,C2065555411,633915.11,877596.34,0
305,CASH_OUT,35481.91,C1710307674,21744.0,0.0,C1377936767,724493.25,759975.15,0
139,CASH_OUT,155203.9,C585322239,21212.0,0.0,C1615535645,0.0,155203.9,0
298,CASH_OUT,50851.77,C1542589081,0.0,0.0,C250665534,399464.11,450315.88,0
135,CASH_OUT,229495.59,C180521111,0.0,0.0,C220624877,528761.99,758257.59,0
330,CASH_OUT,17962.21,C20368218,125528.0,107565.79,C595701733,757786.81,775749.01,0
351,CASH_OUT,3390.84,C1856164984,635258.0,631867.16,C127022401,148041.98,151432.82,0
180,CASH_OUT,131393.85,C64293250,11290.0,0.0,C1716765142,274464.51,405858.36,0
282,CASH_OUT,480609.37,C732864740,0.0,0.0,C1772322787,875331.67,1355941.04,0
404,CASH_OUT,102636.04,C1737401688,72085.0,0.0,C1828238187,0.0,102636.04,0
18,CASH_OUT,5354.41,C213203126,44846.82,39492.41,C708688171,1603867.05,1609221.46,0
136,CASH_OUT,66547.1,C1329951831,24984.0,0.0,C247730528,377791.28,618859.91,0
45,CASH_OUT,115643.29,C1699769275,0.0,0.0,C173531426,128078.93,243722.22,0
252,CASH_OUT,189749.06,C401262465,108456.0,0.0,C79032237,233510.99,744853.01,0
348,CASH_OUT,93656.91,C1772069833,543004.09,449347.17,C1084505814,569698.8,663355.71,0
238,CASH_OUT,83368.32,C707209072,0.0,0.0,C2079645678,253446.03,336814.35,0
400,CASH_OUT,94943.51,C1079901031,0.0,0.0,C2145945200,6462609.78,6557553.3,0
308,CASH_OUT,171915.63,C2023166221,0.0,0.0,C1894847953,306690.18,478605.81,0
359,CASH_OUT,13332.53,C414381820,0.0,0.0,C402976338,1950627.3,1963959.83,0
299,CASH_OUT,125490.96,C513443088,0.0,0.0,C781746704,146550.64,272041.6,0
178,TRANSFER,1495992.29,C1172029789,8061.0,0.0,C1461079087,158625.11,1654617.4,0
234,CASH_OUT,185161.55,C184791994,0.0,0.0,C1295647336,247336.54,432498.1,0
332,CASH_OUT,93761.55,C1813157351,153018.44,59256.89,C1413715048,588831.77,682593.32,0
304,CASH_OUT,147486.02,C1312763327,202905.0,55418.98,C428708613,361902.1,509388.12,0
403,CASH_OUT,57570.98,C430740033,0.0,0.0,C1939915273,2833371.43,2890942.41,0
14,CASH_OUT,32519.64,C1577916617,0.0,0.0,C886088157,143086.59,203775.53,0
264,CASH_OUT,178328.4,C1066235822,0.0,0.0,C433977547,2080569.37,2258897.77,0
182,CASH_OUT,91100.35,C394250444,22138.41,0.0,C1659057771,694252.58,785352.93,0
10,CASH_OUT,61924.16,C985556237,0.0,0.0,C1291253720,1394495.68,1456419.84,0
8,CASH_OUT,5767.03,C1036263854,0.0,0.0,C2128665553,423049.23,262835.22,0
322,CASH_OUT,75284.18,C1825139145,21736.0,0.0,C603901113,0.0,75284.18,0
255,CASH_OUT,339426.45,C1964763926,50624.0,0.0,C1179871434,157857.13,497283.59,0
187,CASH_OUT,51287.29,C1094753025,0.0,0.0,C1856866525,4164025.92,4215313.21,0
254,CASH_OUT,129872.62,C1585676694,479.0,0.0,C2124566506,0.0,129872.62,0
397,TRANSFER,381087.57,C148116500,0.0,0.0,C1087824689,895618.78,1276706.35,0
206,CASH_OUT,12034.45,C990371905,0.0,0.0,C197927948,2550357.69,2562392.14,0
258,CASH_OUT,261838.26,C1090318356,0.0,0.0,C874226757,3196683.1,3458521.36,0
43,CASH_OUT,68296.77,C646121222,6039.0,0.0,C1645778314,11321.52,79618.29,0
37,TRANSFER,305711.17,C595422574,0.0,0.0,C844133969,1148988.27,1454699.44,0
161,CASH_OUT,203298.56,C430648926,31479.0,0.0,C1476600264,1852714.35,2056012.91,0
21,CASH_OUT,120503.27,C351513359,8414.0,0.0,C1454943820,0.0,120503.27,0
347,CASH_OUT,185998.53,C1201609607,45830.0,0.0,C1249073314,3025463.81,3211462.34,0
350,CASH_OUT,319746.51,C973722921,0.0,0.0,C682105888,524293.85,844040.37,0
35,TRANSFER,408045.36,C891923878,0.0,0.0,C595036527,1097593.5,1505638.86,0
236,CASH_OUT,121930.99,C660062945,0.0,0.0,C2122453400,666457.48,788388.48,0
157,CASH_OUT,132227.38,C737919126,0.0,0.0,C1839285522,254471.35,386698.73,0
325,CASH_OUT,57859.27,C1530399156,21701.0,0.0,C1474495264,1165782.31,1223641.57,0
6,CASH_OUT,30521.02,C1813769162,30521.02,0.0,C1249547869,0.0,30521.02,1
371,TRANSFER,3347473.97,C1696629672,49653.0,0.0,C931582918,146355.75,3493829.72,0
45,CASH_OUT,4436.0,C1367026195,0.0,0.0,C224564175,743857.72,748293.72,0
13,CASH_OUT,209108.06,C1321382703,31550.0,0.0,C448221648,2615325.45,2887856.6,0
137,CASH_OUT,34629.23,C278556831,337322.54,302693.31,C876487873,55233.63,89862.86,0
260,CASH_OUT,79439.47,C796313737,0.0,0.0,C1733961372,842294.76,921734.24,0
229,CASH_OUT,41622.44,C1603093382,0.0,0.0,C1652106575,68985.97,110608.41,0
402,CASH_OUT,94502.87,C1647126049,0.0,0.0,C211740170,509395.18,603898.05,0
254,CASH_OUT,9116.82,C565796257,0.0,0.0,C1786749277,235106.16,244222.98,0
373,CASH_OUT,82736.82,C764584417,38184.0,0.0,C1087075378,601872.99,684609.81,0
31,CASH_OUT,120406.39,C1938001564,120406.39,0.0,C878440089,0.0,120406.39,1
302,CASH_OUT,364978.79,C330455362,0.0,0.0,C1341512946,856192.82,1221171.61,0
130,CASH_OUT,168648.04,C728431469,0.0,0.0,C1906263989,248804.24,417452.28,0
131,CASH_OUT,137213.78,C972424869,738.0,0.0,C714165328,0.0,137213.78,0
299,TRANSFER,1494295.9,C1751222881,9900.0,0.0,C486440835,1226575.77,2720871.67,0
16,TRANSFER,98398.94,C28107742,10923.0,0.0,C2036132277,10692225.46,10790624.39,0
281,CASH_OUT,85178.93,C944838756,105663.0,20484.07,C433031871,338645.47,423824.4,0
230,CASH_OUT,36606.46,C2105694094,0.0,0.0,C1384834731,1291698.03,1578855.48,0
348,TRANSFER,5462758.59,C857241687,28189.0,0.0,C1751848425,2895669.14,8358427.73,0
278,CASH_OUT,47815.52,C602185188,30038.0,0.0,C1961287290,0.0,47815.52,0
378,TRANSFER,412625.69,C1262923353,9020.0,0.0,C1305949166,3244828.39,3657454.08,0
323,CASH_OUT,302195.19,C1476837415,51196.0,0.0,C1572500682,11696677.39,11998872.57,0
131,CASH_OUT,300079.6,C519671920,0.0,0.0,C1483225164,1498653.98,1798733.58,0
202,CASH_OUT,474525.66,C660965452,0.0,0.0,C667131879,707366.31,1181891.97,0
303,CASH_OUT,580236.58,C145679026,677.0,0.0,C1088707781,5340036.24,5920272.82,0
154,CASH_OUT,449598.67,C562886273,0.0,0.0,C1616516353,4648658.02,5098256.7,0
255,CASH_OUT,198.72,C1286331747,0.0,0.0,C449635649,205978.87,206177.59,0
233,CASH_OUT,207093.77,C737909223,45795.0,0.0,C208406669,148632.38,355726.15,0
209,CASH_OUT,281747.06,C1638867601,31070.0,0.0,C858539731,1112031.67,1393778.72,0
333,CASH_OUT,172693.27,C1808147903,0.0,0.0,C2022720071,854709.89,1027403.15,0
690,TRANSFER,467940.37,C1000750947,19671.0,0.0,C1734649556,15933418.96,16401359.33,0
36,CASH_OUT,46009.14,C1484762930,3080.0,0.0,C884857490,552256.81,598265.95,0
290,TRANSFER,559565.82,C322093816,559565.82,0.0,C1267169674,0.0,0.0,1
210,TRANSFER,204493.93,C1537852327,242325.0,37831.07,C1260259850,1013110.59,1217604.52,0
144,CASH_OUT,88552.68,C276363184,0.0,0.0,C1008463538,2762337.72,2850890.4,0
351,CASH_OUT,72200.66,C238666741,0.0,0.0,C755974074,335547.83,407748.5,0
274,TRANSFER,134395.2,C110285159,646.0,0.0,C1608698226,0.0,402263.78,0
303,CASH_OUT,270252.43,C1083876600,0.0,0.0,C2077091962,528347.84,798600.27,0
355,CASH_OUT,366231.36,C653788143,0.0,0.0,C1550893069,689131.99,1055363.35,0
656,TRANSFER,282642.39,C1541405108,0.0,0.0,C1111863008,715093.11,997735.5,0
307,CASH_OUT,68717.29,C26319494,23825.0,0.0,C1644285667,7142354.89,7211072.19,0
13,CASH_OUT,87540.57,C2128347341,0.0,0.0,C214968809,6528354.84,6952480.22,0
34,CASH_OUT,207043.64,C365402081,0.0,0.0,C2112731446,1348095.49,1555139.13,0
19,CASH_OUT,269518.86,C1830831001,0.0,0.0,C971056306,367013.4,984124.74,0
351,CASH_OUT,161670.96,C1762924579,8077.0,0.0,C672174006,0.0,161670.96,0
66,TRANSFER,4631432.03,C658423698,4631432.03,0.0,C329899379,0.0,0.0,1
17,CASH_OUT,144471.35,C1792795777,0.0,0.0,C1603653947,147725.05,0.0,0
10,CASH_OUT,98819.29,C1359011218,0.0,0.0,C1046102247,2538354.14,3022305.18,0
328,TRANSFER,2369579.43,C914346326,30118.83,0.0,C1758941631,7732194.08,10101773.51,0
252,CASH_OUT,269279.73,C182890624,0.0,0.0,C1876906600,2004898.34,2532187.73,0
595,TRANSFER,239695.05,C105476665,0.0,0.0,C2088223841,4519554.41,4759249.46,0
228,TRANSFER,1010447.63,C1836133360,0.0,0.0,C1016098096,12070691.96,13081139.59,0
137,CASH_OUT,227440.33,C1575161305,69416.0,0.0,C1775058268,701624.37,929064.7,0
165,CASH_OUT,192586.47,C60934144,0.0,0.0,C210730702,274984.05,467570.52,0
307,TRANSFER,272187.2,C961503749,272187.2,0.0,C1831005460,0.0,0.0,1
185,CASH_OUT,28471.92,C2086368470,8846.0,0.0,C1621600335,2338866.01,2367337.93,0
305,CASH_OUT,119472.08,C84274255,9044.0,0.0,C1198428115,351686.79,471158.87,0
12,CASH_OUT,6947.02,C1791978537,0.0,0.0,C863802447,10065232.41,10072179.44,0
277,CASH_OUT,11317.6,C248035682,9014.0,0.0,C1995104197,2271038.36,2282355.96,0
321,TRANSFER,56242.24,C565737643,0.0,0.0,C1958930982,4791200.18,4847442.43,0
522,CASH_OUT,142061.25,C1104220034,11346.0,0.0,C1449800349,349401.47,491462.72,0
185,TRANSFER,1440557.54,C1418735208,22421.0,0.0,C45823597,1198653.59,2639211.13,0
42,TRANSFER,539753.39,C284543542,225351.76,0.0,C413738212,1237562.77,1777316.16,0
326,CASH_OUT,97352.5,C23344474,0.0,0.0,C1502502969,372430.79,469783.29,0
38,CASH_OUT,691378.26,C2070816358,0.0,0.0,C1659522689,4477908.4,5169286.66,0
17,CASH_OUT,151599.4,C742656957,5070.0,0.0,C2082113766,0.0,151599.4,0
297,CASH_OUT,155033.37,C747670199,260096.74,105063.37,C1102881068,1474784.7,1629818.07,0
350,CASH_OUT,98028.16,C1431563799,4333.0,0.0,C783229747,8245795.39,8343823.55,0
346,CASH_OUT,173890.25,C641051886,0.0,0.0,C1013254983,210353.0,384243.25,0
460,CASH_OUT,1424002.7,C9486206,1424002.7,0.0,C2094181723,11407.5,1435410.19,1
45,CASH_OUT,31894.85,C1927732742,4007.88,0.0,C1121083422,237882.25,269777.1,0
185,CASH_OUT,369026.73,C1224977863,11173.0,0.0,C604399553,195978.4,565005.13,0
274,CASH_OUT,52989.18,C2142889095,577.0,0.0,C230111148,790101.62,686719.51,0
211,CASH_OUT,67763.76,C532167824,195370.0,127606.24,C637044411,1218065.28,1285829.04,0
164,CASH_OUT,121528.19,C1194331671,6118.0,0.0,C1133407520,3577519.79,3772911.83,0
213,TRANSFER,189733.47,C1613169039,0.0,0.0,C128291927,321402.93,511136.41,0
225,TRANSFER,1224098.96,C333618958,0.0,0.0,C1818903422,6395901.74,7620000.7,0
19,CASH_OUT,603.61,C1834481665,0.0,0.0,C719358509,335375.41,335979.02,0
405,TRANSFER,94517.41,C1539462810,45795.0,0.0,C551259341,475878.28,498427.13,0
131,CASH_OUT,157133.02,C2019530487,0.0,0.0,C1315942706,1630209.52,1787342.54,0
231,TRANSFER,362326.23,C296736669,16097.0,0.0,C1317543643,84372.43,446698.66,0
400,CASH_OUT,130304.98,C1230577710,27726.0,0.0,C155414940,421996.85,552301.84,0
351,TRANSFER,4129482.96,C1021520214,4129482.96,0.0,C1025216993,0.0,0.0,1
279,CASH_OUT,35214.06,C1252763728,1923.0,0.0,C126028160,547094.56,582308.62,0
140,CASH_OUT,165654.18,C1449281471,6567.0,0.0,C256475049,0.0,165654.18,0
227,CASH_OUT,47974.01,C1582751360,0.0,0.0,C1078555178,1774952.32,1822926.33,0
400,TRANSFER,883136.95,C2055002071,31983.0,0.0,C1336058301,195667.9,1078804.84,0
394,CASH_OUT,12081.65,C1577781445,97932.0,85850.35,C306588984,731984.5,744066.15,0
402,CASH_OUT,36495.5,C521020336,53457.0,16961.5,C1542189991,9559.57,46055.07,0
250,CASH_OUT,148245.53,C427460613,0.0,0.0,C2095704257,1677231.27,1825476.8,0
533,CASH_OUT,878034.02,C2043903762,878034.02,0.0,C1460468335,1531593.58,2409627.6,1
285,CASH_OUT,127162.75,C1166832503,65384.0,0.0,C1302879718,609829.92,736992.67,0
230,CASH_OUT,23535.41,C1671265051,13644.29,0.0,C2033982958,251291.37,274826.78,0
47,CASH_OUT,206399.01,C35286634,0.0,0.0,C946263262,2302755.7,2509154.72,0
330,CASH_OUT,267499.21,C237471658,722.0,0.0,C1890353667,0.0,267499.21,0
